time,lineID,stationID,deviceID,status,userID,payType,destinationStation,timeAtDestination
2022-06-06 21:54:10,B,72,201,1,Cea244b93b42cdebe41cef8c2ed0a3891,2,32,2022-06-06 22:22:10
2019-06-28 04:37:12,A,56,3192,1,D7ad8d4bee242e9b4b054847833cc7f70,3,18,2019-06-28 04:49:12
2024-09-05 16:33:41,C,78,2670,0,Db055c1224aeaa16c6d9f85d849116fbc,3,51,2024-09-05 17:29:41
2020-12-29 08:52:32,C,58,2703,0,D9611ac08ae449dd3eb05c6c84fdf0075,3,73,2020-12-29 09:02:32
2023-10-07 17:09:48,A,26,1053,0,De834c8c5d4b76b4ac4af0604db5f38f1,2,79,2023-10-07 18:01:48
2020-05-23 20:41:30,C,8,3453,0,Dc7614689fad517e79acd280bb8ad6054,1,50,2020-05-23 21:04:30
2021-09-21 18:01:06,B,55,1521,1,Dd6c9aa42c7f400ee0564e8fb979f8f14,3,79,2021-09-21 18:32:06
2019-12-21 15:06:48,C,44,3454,0,D9577e3b0b57c8f0ac6b658617624c74f,3,65,2019-12-21 15:59:48
2023-11-13 10:08:01,C,65,2085,0,D7aef117724d387ad858ae3332367d533,3,34,2023-11-13 10:43:01
2020-04-24 22:55:53,A,37,2668,1,Dba67cffaa821f7bbb553cf9dba568678,1,11,2020-04-24 23:07:53
2024-08-22 11:26:34,B,49,3301,1,D045a19c9d41f734ee6ab1995666bf066,2,27,2024-08-22 12:02:34
2019-02-17 18:51:47,B,49,2867,0,D805e084dce1ae0f36f49ea1ded61d48a,2,31,2019-02-17 19:49:47
2022-05-24 07:07:42,B,72,946,1,D455de96e5f9d9a62ac3720632c3a707a,3,17,2022-05-24 07:34:42
2020-11-23 13:05:33,B,72,3193,1,D8c9925719a859f14ead75367f68e0a06,1,57,2020-11-23 13:45:33
2019-10-05 21:14:32,B,48,945,1,D774852fda90c8978567442a66997ffc1,1,35,2019-10-05 22:03:32
2022-07-31 02:50:15,B,45,2098,1,D83ea789accd95756cbdc14f1e6941c37,1,18,2022-07-31 03:45:15
2024-08-04 22:23:28,B,24,1331,0,B05108ae1cd463c0c66229ce21e00834f,3,34,2024-08-04 22:53:28
2020-02-10 10:20:15,B,23,326,1,D557a8b793b94f184fd1b59e29705c68b,3,73,2020-02-10 11:13:15
2020-05-25 08:01:23,A,18,2039,0,Dfa74cd8e72b58fdb0d505523625aadd0,1,6,2020-05-25 08:30:23
2023-02-11 05:46:37,A,60,223,1,D1e4c6eda9a6c53a98c65b9897844db14,3,80,2023-02-11 06:03:37
2019-09-26 17:15:40,B,62,2992,1,Defa8c967850b83c91f2359a4ef060cb4,3,71,2019-09-26 17:30:40
2020-09-27 17:19:00,B,58,2098,0,D13f76f42c9a677c4add94d9e480fb5c5,2,48,2020-09-27 18:05:00
2024-12-25 17:19:26,B,39,291,1,D96b427fd3a31c894a43d5146e90fd020,1,80,2024-12-25 17:24:26
2020-05-23 02:10:23,C,49,286,0,D1d048bbf288a7a694003e94528f92d12,3,33,2020-05-23 02:28:23
2021-08-10 23:48:52,A,71,1352,0,D2852375dc1063d4d119cdb4179e5eb12,3,77,2021-08-11 00:09:52
2023-05-03 21:13:34,A,62,3063,0,Dc74861d9b27a11b8e6c06d353d8fdf83,3,3,2023-05-03 21:53:34
2019-03-12 15:30:07,B,17,2869,1,D045a19c9d41f734ee6ab1995666bf066,1,61,2019-03-12 16:20:07
2024-04-03 20:49:12,C,61,3464,0,D68a8a6188f9245937181cffe0ce5389a,2,26,2024-04-03 21:03:12
2024-09-09 14:57:49,B,35,2865,0,D9c143b6dd1816ed9502b08cca6034c68,3,58,2024-09-09 15:50:49
2024-02-20 10:52:46,C,34,2666,1,Dc47a4d2e531dd937af92b96f780ff265,1,7,2024-02-20 11:51:46
2024-02-09 12:47:06,B,76,3448,0,D499e4bcf64660b934bef2a132fe96742,1,52,2024-02-09 13:13:06
2024-08-04 21:54:30,C,30,2701,0,D557a8b793b94f184fd1b59e29705c68b,3,35,2024-08-04 22:15:30
2021-04-08 18:04:52,C,3,1555,1,Dfa8fdb341d0788e1261053971f7bf19c,2,73,2021-04-08 18:41:52
2019-09-06 13:26:30,C,31,2666,1,Dfd3efdca9aa90c6c7aa3cf98bbcc5471,1,55,2019-09-06 14:06:30
2022-11-17 16:08:36,B,65,291,1,D7de9fc1e0ded63ffa00d9c47ddb06a56,3,5,2022-11-17 16:38:36
2024-11-23 09:46:19,B,76,2665,1,D68a8a6188f9245937181cffe0ce5389a,2,3,2024-11-23 09:59:19
2022-06-14 11:39:53,A,56,3472,0,Db6f1308abc851a6772299839aba9414c,1,40,2022-06-14 11:59:53
2020-09-20 12:15:39,B,50,1989,0,D60fe9eed25f321d6c08d5bcd7e232614,2,20,2020-09-20 13:04:39
2022-10-26 05:37:28,A,48,1910,0,D96b427fd3a31c894a43d5146e90fd020,3,16,2022-10-26 06:35:28
2024-08-22 14:25:08,A,76,1833,0,Da0bc94fe7ef7a011d993bf0fcbfe008d,1,77,2024-08-22 15:17:08
2021-07-21 13:31:10,B,65,1368,0,Da0bc94fe7ef7a011d993bf0fcbfe008d,2,62,2021-07-21 14:19:10
2022-02-06 10:34:54,C,62,900,1,D31567fa6233ede9a949ef1a6e8423af0,3,57,2022-02-06 11:01:54
2023-08-24 13:11:36,A,5,3593,0,Dc471386525ea3dcccbe903f24685ecfc,3,49,2023-08-24 14:03:36
2022-12-29 19:56:53,C,52,2095,0,D045cbc0c7396796e7804c70f84fd1966,2,76,2022-12-29 20:16:53
2021-12-19 10:31:31,C,44,2992,0,B89cf0b5638a1a4a2157df85cd5bfd09d,3,32,2021-12-19 11:19:31
2023-01-23 23:40:40,C,48,196,0,Da79662958dc465443a9434a2506acf75,1,44,2023-01-24 00:17:40
2020-10-05 16:33:25,A,41,1827,1,D8870155fa6d913c3c03c899f9fb294ad,2,16,2020-10-05 17:26:25
2020-01-11 03:57:46,A,78,1839,0,D805e084dce1ae0f36f49ea1ded61d48a,2,7,2020-01-11 04:14:46
2020-02-02 06:36:02,A,77,2895,1,D5b34c0a1004ce8c4d1adce2a26a20d9d,1,4,2020-02-02 07:03:02
2020-11-15 02:26:22,B,3,3018,0,De2cd8aad3d8c9315f42f55fe330b0cd1,2,56,2020-11-15 03:11:22
2020-05-03 03:35:21,A,76,1957,1,D11d5597f50bd6f48353471cdd51d257b,2,80,2020-05-03 03:45:21
2021-11-20 00:27:33,C,32,1351,0,D11c3c483cdbbf9bd4c54a7f2369dbb4c,1,52,2021-11-20 01:00:33
2024-02-20 09:17:50,B,11,2902,1,Db055c1224aeaa16c6d9f85d849116fbc,3,44,2024-02-20 09:41:50
2024-10-23 14:55:09,C,58,1559,1,Dfb87b759c764b3c3d8a2a93d4afcbca9,3,72,2024-10-23 15:18:09
2023-01-20 15:42:59,C,6,2644,1,Dfb87b759c764b3c3d8a2a93d4afcbca9,3,40,2023-01-20 16:31:59
2024-06-14 18:23:56,B,40,2469,0,Dcb209505453f8b65dc6e0603d1bf3c96,1,35,2024-06-14 18:37:56
2019-12-30 01:56:12,A,35,2870,1,D499e4bcf64660b934bef2a132fe96742,1,18,2019-12-30 02:06:12
2022-02-01 11:58:35,C,41,2324,1,D81b116954e164aecb340ca40d866a98e,2,8,2022-02-01 12:41:35
2024-08-06 19:08:07,A,58,2857,1,D7ffb2f8acc2bc7257c287fe1b418ee2c,3,69,2024-08-06 19:40:07
2022-01-14 19:48:09,B,77,2680,1,Dfa8fdb341d0788e1261053971f7bf19c,1,53,2022-01-14 20:19:09
2019-03-07 09:04:15,B,45,3281,1,Dea632b560b1450f6284d87967c3c707f,3,34,2019-03-07 09:41:15
2024-01-01 23:42:02,A,34,2566,0,D9c143b6dd1816ed9502b08cca6034c68,3,52,2024-01-02 00:08:02
2022-11-26 04:39:37,B,79,300,1,D4817ff406236b19c655cbe4391d2d615,1,41,2022-11-26 05:35:37
2020-06-16 20:30:29,B,33,1521,1,D95f635b4a33477a37f82e842ad3e8c32,1,73,2020-06-16 20:45:29
2024-11-13 05:40:44,C,4,1478,0,Da79662958dc465443a9434a2506acf75,2,17,2024-11-13 06:19:44
2019-03-10 15:05:08,A,26,1070,0,D48c97db1995b309e52f25e32b687ac38,2,71,2019-03-10 15:21:08
2022-03-28 14:24:30,C,62,326,1,D53d8a9953aed575967c1c5a301da3abf,3,4,2022-03-28 14:39:30
2023-10-21 04:02:10,B,64,2992,0,Df1367762e7e048ecdda35ee8737ad814,1,71,2023-10-21 04:16:10
2019-09-23 14:35:32,C,66,2630,0,B05108ae1cd463c0c66229ce21e00834f,1,65,2019-09-23 15:29:32
2020-08-26 20:32:03,B,72,1828,1,Dc2f62bcce9e20c2d56cf29489c6f5b3c,1,53,2020-08-26 20:52:03
2022-06-23 21:50:34,A,55,2416,0,Da79662958dc465443a9434a2506acf75,1,76,2022-06-23 22:20:34
2020-08-13 09:37:26,C,44,2674,1,D61396878b67e897ebbed156ca92ca9d2,2,56,2020-08-13 10:26:26
2024-04-26 15:54:32,B,7,2093,1,D4d28a9b25c13fd3c60cbe69b34b2f05a,1,26,2024-04-26 16:46:32
2024-08-26 14:34:41,A,77,3465,0,D8ed4abac697fab2432b47bd8f2c41074,1,16,2024-08-26 15:20:41
2023-12-09 11:12:42,C,8,3526,1,D40cc3a78ef28cd839fb2d3536ff51744,3,62,2023-12-09 11:58:42
2019-03-09 04:23:55,A,55,2094,1,Dd6c2fd15fb810ec59a19fa60b2ff058b,3,31,2019-03-09 04:43:55
2020-10-30 07:24:21,C,39,3016,1,D6c76ac28f08b7079b6b4069f9fed96b8,1,80,2020-10-30 08:18:21
2023-02-10 15:25:44,B,50,2668,1,Db34807b7ab5f1fd5bd4613e26f20f0c0,3,37,2023-02-10 16:00:44
2021-07-05 14:03:42,A,30,199,0,D990b438bd7ce01eeeb9a5e2a68973fe1,2,37,2021-07-05 14:28:42
2019-09-21 03:17:46,A,41,224,1,D09d33f03032f74f98a7dcfc4f2559afb,2,37,2019-09-21 03:29:46
2021-07-15 04:31:00,A,43,3470,1,Dea632b560b1450f6284d87967c3c707f,1,55,2021-07-15 05:23:00
2021-09-12 13:05:41,C,37,242,0,Bec096a16432cbb6022a6508d4fc20232,3,62,2021-09-12 13:42:41
2020-05-02 16:09:10,C,56,2098,1,D11d5597f50bd6f48353471cdd51d257b,1,51,2020-05-02 16:32:10
2019-04-12 07:57:45,C,58,1063,0,D13a733ea92812171424bff6891ea6219,2,37,2019-04-12 08:27:45
2024-10-26 21:11:39,B,18,1368,0,D25b0174f29aef9b515b0a610702a902d,2,60,2024-10-26 21:36:39
2022-09-13 13:05:34,A,57,2461,0,Db055c1224aeaa16c6d9f85d849116fbc,1,57,2022-09-13 13:17:34
2022-04-20 13:09:52,B,32,1882,1,D1e83e9cffbbd90e0351aa97e4d50fa4d,1,41,2022-04-20 13:32:52
2021-04-19 16:56:48,C,20,2632,1,D931618eeb0889539e26c8ffa6ccb3240,3,18,2021-04-19 17:36:48
2022-07-01 19:28:26,B,31,1989,1,D95f635b4a33477a37f82e842ad3e8c32,3,52,2022-07-01 19:57:26
2019-11-07 19:42:47,C,45,1911,1,D691ea803db3bc8fce2fee9f89d7cd179,2,41,2019-11-07 20:12:47
2019-11-07 19:31:50,C,33,1221,0,Da58ddf377d97cfec6e7406c10f490584,3,32,2019-11-07 19:42:50
2024-05-24 19:21:10,C,4,1523,1,Dfb1677abefdf8227baaa5de1f4a87530,3,76,2024-05-24 20:09:10
2023-07-20 00:59:36,C,62,3449,0,D1d3abcbc5392164eb27426b959e5aff1,3,15,2023-07-20 01:39:36
2023-12-27 11:00:26,A,69,944,0,B89cf0b5638a1a4a2157df85cd5bfd09d,2,50,2023-12-27 11:51:26
2022-11-13 12:20:04,B,4,141,0,D7a8fc96cbc11e5df389aa45a62870a48,3,80,2022-11-13 13:18:04
2020-10-06 10:50:43,A,42,3452,0,D557a8b793b94f184fd1b59e29705c68b,2,52,2020-10-06 10:55:43
2021-07-09 00:19:21,B,49,2512,1,D2ffcc0a7cd35e1f980f7e0e19f02aed7,3,57,2021-07-09 00:35:21
2020-07-16 04:10:49,B,48,3467,0,D61396878b67e897ebbed156ca92ca9d2,1,27,2020-07-16 04:24:49
2024-01-19 12:26:04,C,51,3449,1,D0432efe06e752417190bd1574fc080d6,1,66,2024-01-19 12:45:04
2022-05-30 06:43:09,A,33,2566,1,D55f00ac6e799982fc1d9fb5969392209,1,69,2022-05-30 07:35:09
2023-04-07 00:18:20,A,65,1057,1,D499e4bcf64660b934bef2a132fe96742,1,30,2023-04-07 00:29:20
2021-08-05 07:13:58,C,79,3445,0,D3741c9bca8f776ff5a56664132ed20b1,2,30,2021-08-05 07:50:58
2024-06-06 15:47:08,B,65,3559,1,D0432efe06e752417190bd1574fc080d6,3,15,2024-06-06 16:43:08
2024-07-07 19:53:00,B,79,1522,1,D1d048bbf288a7a694003e94528f92d12,1,42,2024-07-07 20:04:00
2024-11-01 02:00:07,A,4,141,0,D4917d3b368b719cfd0fb10c4695853cc,3,16,2024-11-01 02:22:07
2024-12-08 14:06:53,C,64,2901,1,D37be5e6a945c1c68ff4fd182cbae9250,1,17,2024-12-08 14:47:53
2019-02-05 00:09:30,A,35,3593,0,D79bf446caeede8ba6b2008f4335f5d94,3,7,2019-02-05 00:49:30
2020-05-18 09:40:08,B,61,340,0,D691ea803db3bc8fce2fee9f89d7cd179,1,58,2020-05-18 09:54:08
2024-09-21 17:55:19,A,26,2742,1,D3fdc3c688dda6d1fe363605e73fe0c82,3,73,2024-09-21 18:13:19
2023-07-17 16:15:38,C,52,108,0,D11d5597f50bd6f48353471cdd51d257b,2,40,2023-07-17 17:05:38
2020-03-29 21:22:07,C,58,1753,1,D020cb6ffe02694a533fdf21aaf26b65f,1,45,2020-03-29 21:32:07
2023-01-11 21:44:28,A,58,288,0,Dfd3efdca9aa90c6c7aa3cf98bbcc5471,2,20,2023-01-11 22:31:28
2021-10-29 23:35:42,A,33,1985,1,D17214b02c38c0b851238ee6fe931496b,2,78,2021-10-29 23:47:42
2022-06-14 14:23:26,C,48,3467,1,D7a8fc96cbc11e5df389aa45a62870a48,3,59,2022-06-14 15:11:26
2021-01-05 05:44:32,A,55,1882,1,Dc47a4d2e531dd937af92b96f780ff265,3,65,2021-01-05 06:37:32
2021-08-08 14:08:34,A,11,2666,0,D990b438bd7ce01eeeb9a5e2a68973fe1,1,71,2021-08-08 15:05:34
2019-02-17 02:16:53,A,52,3452,0,Da58ddf377d97cfec6e7406c10f490584,3,66,2019-02-17 02:38:53
2021-04-05 14:31:29,A,56,3450,0,Cfbbbe963f509298922dfa25851baefb3,1,49,2021-04-05 14:48:29
2023-02-09 19:04:21,C,41,2095,0,Dbd850566f673e3768265cc258ea74fca,2,11,2023-02-09 19:58:21
2021-05-11 15:34:32,C,53,199,1,Db1d6c7de51acee6086315de33609348c,1,76,2021-05-11 16:12:32
2019-03-08 03:30:50,C,52,3471,1,D854b7a1a0d2da8f77a82c237391cf352,3,5,2019-03-08 04:25:50
2024-02-15 06:04:18,A,42,2990,1,D7ffb2f8acc2bc7257c287fe1b418ee2c,1,5,2024-02-15 06:21:18
2024-12-09 14:24:35,B,50,1827,0,D07994e324f27c67e88299a4cd04c4db5,1,65,2024-12-09 14:30:35
2019-08-08 13:34:59,B,60,2418,1,D9fc6f12493d32ad169b5ff5abd8ce47d,2,73,2019-08-08 14:26:59
2020-04-10 09:36:40,C,43,3593,0,Dc28e1823518b6bc8703c50cfc6b1d38f,3,42,2020-04-10 09:53:40
2019-01-04 21:31:09,A,56,2087,0,Da79662958dc465443a9434a2506acf75,3,45,2019-01-04 21:57:09
2022-06-05 01:01:16,A,57,223,1,Da79662958dc465443a9434a2506acf75,2,45,2022-06-05 01:32:16
2023-08-19 21:41:28,A,52,291,0,D1d0b424053f309141e5ef94edf56b518,2,44,2023-08-19 22:07:28
2023-03-11 17:23:48,B,40,326,1,D4817ff406236b19c655cbe4391d2d615,1,37,2023-03-11 17:33:48
2020-10-15 16:32:47,C,59,3463,1,D168f461407b5b8fc9c8d4106745039dd,3,62,2020-10-15 16:39:47
2019-07-24 15:36:42,A,48,1478,1,D5b34c0a1004ce8c4d1adce2a26a20d9d,3,24,2019-07-24 16:00:42
2023-11-07 18:45:29,A,58,2456,1,D9611ac08ae449dd3eb05c6c84fdf0075,1,39,2023-11-07 19:20:29
2024-09-11 18:51:34,A,15,1945,1,De8581fc00b2a71f5e553f3d0414418dc,1,39,2024-09-11 19:32:34
2019-10-17 04:07:28,C,57,3526,1,D9611ac08ae449dd3eb05c6c84fdf0075,3,45,2019-10-17 04:27:28
2020-06-11 05:07:36,A,76,1065,1,Dd6c9aa42c7f400ee0564e8fb979f8f14,1,35,2020-06-11 05:58:36
2022-04-21 00:33:14,B,49,2562,1,D13a733ea92812171424bff6891ea6219,1,69,2022-04-21 01:20:14
2024-07-09 20:07:00,B,55,247,1,D09d33f03032f74f98a7dcfc4f2559afb,2,61,2024-07-09 20:43:00
2019-09-06 15:19:56,A,79,2091,1,Dc2f62bcce9e20c2d56cf29489c6f5b3c,3,53,2019-09-06 16:14:56
2023-06-14 08:38:01,B,3,2674,0,D3741c9bca8f776ff5a56664132ed20b1,1,53,2023-06-14 08:49:01
2021-01-17 01:50:33,B,31,142,1,C873c03f0bcfe30e3f82265e7268f15ba,1,78,2021-01-17 02:49:33
2020-04-30 23:40:17,A,23,2869,0,D0a3e9fa449fe2c22eaae8d85dcda8503,3,66,2020-05-01 00:04:17
2022-04-16 21:27:48,C,60,3451,1,Dc28e1823518b6bc8703c50cfc6b1d38f,1,4,2022-04-16 21:37:48
2019-07-20 19:38:37,B,37,2669,0,D8ed4abac697fab2432b47bd8f2c41074,2,55,2019-07-20 20:05:37
2020-07-03 22:35:10,A,52,1915,0,Dfa8fdb341d0788e1261053971f7bf19c,3,59,2020-07-03 22:40:10
2022-04-17 23:56:16,B,24,1054,0,Df9971cecfeec6abcbc94e713ca32cedd,2,77,2022-04-18 00:29:16
2019-03-23 12:44:04,A,26,1946,1,D0432efe06e752417190bd1574fc080d6,1,69,2019-03-23 13:17:04
2021-12-18 03:02:12,C,57,2783,1,Db44e8c77e450d1623d674d5c33601414,2,41,2021-12-18 03:07:12
2021-09-30 20:00:04,B,30,2667,0,Cea244b93b42cdebe41cef8c2ed0a3891,3,20,2021-09-30 20:57:04
2021-11-27 08:39:56,B,55,1559,1,B07638ebc4dd02336b731891e9c6262d8,1,49,2021-11-27 09:32:56
2023-03-18 20:57:27,A,79,2742,0,D854b7a1a0d2da8f77a82c237391cf352,3,57,2023-03-18 21:25:27
2021-07-30 15:54:18,B,5,2680,1,D8a66d4e7e3daec7ddf8149ed3a62262b,2,37,2021-07-30 16:16:18
2021-06-25 04:38:33,A,80,1872,0,Df9971cecfeec6abcbc94e713ca32cedd,1,40,2021-06-25 05:21:33
2019-03-22 23:47:11,C,41,286,1,Dff793ca6e8da55cc0a2d270b91c9e061,2,45,2019-03-23 00:30:11
2022-12-20 09:56:30,A,71,870,1,Da79662958dc465443a9434a2506acf75,1,60,2022-12-20 10:49:30
2020-04-22 10:42:36,A,26,3528,1,Dff793ca6e8da55cc0a2d270b91c9e061,2,27,2020-04-22 11:19:36
2022-06-23 21:53:57,C,80,326,1,D990b438bd7ce01eeeb9a5e2a68973fe1,3,62,2022-06-23 22:39:57
2024-06-06 12:45:01,B,18,2518,0,Dd2fcb10e3a10e0d0c1c63b7789f4b974,1,65,2024-06-06 12:57:01
2021-07-20 15:04:40,C,3,2416,1,Ded3a217aca17d30e5b7a63f794f36caa,3,50,2021-07-20 15:45:40
2021-08-12 15:44:30,B,44,2328,1,Da18863416f37905b90d62baae8f087f7,3,77,2021-08-12 15:57:30
2023-05-08 10:29:22,A,48,2095,1,D4cee7b16e4aac0ac10690b0440eb905a,1,3,2023-05-08 10:34:22
2021-06-12 05:00:58,B,37,2632,0,D09d33f03032f74f98a7dcfc4f2559afb,2,24,2021-06-12 05:12:58
2024-09-03 03:48:11,C,31,870,0,B1e4e411a763032194f26367e4b40a569,1,43,2024-09-03 04:29:11
2022-12-19 20:51:11,B,45,777,1,D4917d3b368b719cfd0fb10c4695853cc,3,8,2022-12-19 21:35:11
2022-02-01 18:11:32,C,16,198,0,D50a13f41e62c28f84205a5e2d99b442e,2,62,2022-02-01 19:10:32
2020-09-07 06:50:36,B,27,1839,0,Dda3fd1b4d5b506e44f2f3e274a9fd046,3,43,2020-09-07 07:31:36
2019-03-22 11:32:16,B,32,2328,0,D499e4bcf64660b934bef2a132fe96742,1,8,2019-03-22 12:16:16
2021-09-13 07:14:27,A,78,286,0,Db3e91fb1c12b309d28c1e5a38d75c51c,3,57,2021-09-13 08:09:27
2019-06-17 18:56:38,B,51,2895,1,D045a8be73822f2fdf7975b87d23381b1,1,23,2019-06-17 19:44:38
2022-10-19 07:03:36,C,78,1950,0,D1d0b424053f309141e5ef94edf56b518,2,26,2022-10-19 07:59:36
2024-08-09 20:03:16,C,77,1053,0,D4b0d18f640d880e9c5b78e756c0ad36b,1,17,2024-08-09 20:33:16
2019-12-30 18:43:18,A,30,246,0,De7cf643e987ec3eefba3fcd04f1b273f,2,50,2019-12-30 19:05:18
2024-03-15 22:58:44,B,32,1523,0,Dabe07dfba20c308d4ae00a979d7775b3,1,59,2024-03-15 23:38:44
2022-05-25 18:07:48,C,27,3526,0,Dba67cffaa821f7bbb553cf9dba568678,2,65,2022-05-25 18:17:48
2023-02-10 22:10:44,C,37,3448,1,D09b4a3269f3e201473f3f5fb2d1d8efc,2,34,2023-02-10 22:15:44
2024-01-18 12:44:24,C,71,3193,0,Ddd40e83f8fdc70bcaea04007a88914e6,3,61,2024-01-18 13:01:24
2022-04-10 16:41:42,C,44,242,1,Dd6c9aa42c7f400ee0564e8fb979f8f14,3,77,2022-04-10 17:23:42
2021-03-25 16:34:25,C,26,2096,0,D96cf291b8b19c06f71184196a82606a0,1,31,2021-03-25 17:04:25
2024-08-22 15:36:42,C,76,2321,1,D7aef117724d387ad858ae3332367d533,2,44,2024-08-22 16:09:42
2023-02-10 01:31:45,C,78,2869,1,D83ea789accd95756cbdc14f1e6941c37,2,72,2023-02-10 02:21:45
2024-11-12 14:40:14,C,40,2856,0,D1e83e9cffbbd90e0351aa97e4d50fa4d,1,61,2024-11-12 15:36:14
2024-03-20 13:39:12,B,59,1586,1,D1d0b424053f309141e5ef94edf56b518,1,23,2024-03-20 14:00:12
2021-10-25 03:43:03,A,6,2566,0,D1d3abcbc5392164eb27426b959e5aff1,3,71,2021-10-25 04:28:03
2022-09-29 11:38:13,C,78,2701,1,D6ef0c61a2d230e6e19257eb87eac692c,2,41,2022-09-29 11:46:13
2021-01-07 17:36:23,B,16,3464,0,D39c6e8ac412148bb548c876813123cc3,1,76,2021-01-07 18:05:23
2024-03-16 10:50:01,B,32,952,1,D02bc9b70651a6c3cee9db18481e06871,2,15,2024-03-16 11:22:01
2024-07-19 21:45:39,B,80,1828,0,D1d048bbf288a7a694003e94528f92d12,3,62,2024-07-19 22:07:39
2021-04-16 05:01:49,B,41,1354,1,D5055ed0f77d4e75dd92fa41433fa297f,1,35,2021-04-16 05:13:49
2019-05-13 14:52:32,B,66,3203,1,D774852fda90c8978567442a66997ffc1,3,4,2019-05-13 15:47:32
2023-08-09 06:38:20,C,60,2644,0,B1e4e411a763032194f26367e4b40a569,1,72,2023-08-09 07:21:20
2019-04-24 17:49:57,A,20,2098,1,D557a8b793b94f184fd1b59e29705c68b,2,31,2019-04-24 18:30:57
2022-03-19 10:25:56,A,79,196,1,Ddd40e83f8fdc70bcaea04007a88914e6,2,5,2022-03-19 10:30:56
2023-09-30 10:15:17,B,39,1882,1,D48c16dd27a006dcad2a2f451c01f0d1a,1,34,2023-09-30 10:41:17
2022-04-29 05:55:36,C,27,2870,1,Bec096a16432cbb6022a6508d4fc20232,2,65,2022-04-29 06:00:36
2019-05-01 21:21:53,B,73,2898,0,Ddff34380e72814c53319ae413401873b,3,52,2019-05-01 22:10:53
2019-09-13 16:20:07,C,80,243,0,Dfe1aa77a87a321307a7ad42985478832,3,33,2019-09-13 16:41:07
2023-05-06 07:51:55,C,24,1910,1,D020cb6ffe02694a533fdf21aaf26b65f,2,8,2023-05-06 08:43:55
2019-07-04 06:07:59,A,16,245,1,De834c8c5d4b76b4ac4af0604db5f38f1,2,34,2019-07-04 06:53:59
2023-07-05 22:12:34,B,53,235,1,D1d3abcbc5392164eb27426b959e5aff1,1,64,2023-07-05 22:59:34
2020-11-08 09:58:06,C,58,900,0,Dd2fcb10e3a10e0d0c1c63b7789f4b974,1,57,2020-11-08 10:09:06
2020-08-12 01:38:34,B,58,2562,1,B05108ae1cd463c0c66229ce21e00834f,2,78,2020-08-12 02:21:34
2022-01-12 06:09:50,B,11,3470,1,D96b427fd3a31c894a43d5146e90fd020,2,23,2022-01-12 06:28:50
2021-11-14 10:43:17,A,23,235,0,D1d048bbf288a7a694003e94528f92d12,3,79,2021-11-14 11:38:17
2021-06-16 19:06:44,A,62,3469,1,D5353529aafe12ae9153b99a304524122,3,51,2021-06-16 19:18:44
2021-03-06 20:43:55,B,32,2091,1,D4d28a9b25c13fd3c60cbe69b34b2f05a,3,50,2021-03-06 21:19:55
2024-07-26 07:53:02,C,66,2512,0,Dcb209505453f8b65dc6e0603d1bf3c96,1,49,2024-07-26 08:34:02
2021-03-05 15:38:07,B,33,2632,1,D1d048bbf288a7a694003e94528f92d12,3,42,2021-03-05 15:53:07
2020-08-20 18:21:46,C,16,1988,1,D168f461407b5b8fc9c8d4106745039dd,2,55,2020-08-20 18:37:46
2020-08-03 20:36:20,C,58,2321,0,B4d93ef8e4df27c58782cc711f1a36640,2,64,2020-08-03 20:44:20
2022-09-01 08:36:13,C,33,2518,1,Dc471386525ea3dcccbe903f24685ecfc,3,17,2022-09-01 09:35:13
2023-07-04 23:24:36,B,5,3299,0,De3038b3f8f81b7f927fcfe96102fde4d,2,34,2023-07-04 23:35:36
2022-10-27 12:53:42,C,15,3637,1,D7a8fc96cbc11e5df389aa45a62870a48,2,66,2022-10-27 13:36:42
2020-07-26 03:48:23,B,17,3528,1,B05108ae1cd463c0c66229ce21e00834f,1,45,2020-07-26 04:19:23
2023-01-14 06:25:27,C,17,2867,0,Df4c38af28ab0a59aa3833555486fec27,1,77,2023-01-14 07:12:27
2020-03-08 01:05:02,C,56,340,0,Df02c8f94e2b8c1aab651c85c2ff424e9,1,44,2020-03-08 02:02:02
2022-08-10 10:54:35,B,72,195,0,D31567fa6233ede9a949ef1a6e8423af0,3,39,2022-08-10 11:05:35
2022-10-05 02:49:06,A,15,2039,1,De2cd8aad3d8c9315f42f55fe330b0cd1,3,8,2022-10-05 02:57:06
2022-04-06 13:52:47,C,7,2085,0,D0fe646e9ce0824e8adabd32aab0e0399,2,49,2022-04-06 14:33:47
2020-02-09 12:24:10,A,71,2992,1,Dcd0dd2a2468aa0c59c10a59de207abb2,1,31,2020-02-09 13:17:10
2024-02-17 00:43:38,B,37,1751,0,D557a8b793b94f184fd1b59e29705c68b,2,66,2024-02-17 01:40:38
2019-03-04 12:08:33,A,58,2038,1,Daa09413a8c4c33422c715e48c3a05891,1,45,2019-03-04 13:05:33
2019-09-26 19:47:09,C,72,2742,0,Decd28a257126c451a5cd9116fc01080e,1,76,2019-09-26 20:17:09
2020-11-11 08:05:58,B,48,1914,1,D990b438bd7ce01eeeb9a5e2a68973fe1,1,78,2020-11-11 08:47:58
2020-06-10 01:31:59,C,57,1946,1,D4cee7b16e4aac0ac10690b0440eb905a,3,51,2020-06-10 02:30:59
2021-04-11 05:53:05,B,34,3469,1,D02bc9b70651a6c3cee9db18481e06871,1,7,2021-04-11 06:50:05
